waveform	Ch0		Gen	
t0	11/14/2016  20:10:35.691653		11/14/2016  20:10:35.691665	
delta t	0.000500		0.000500	

time[0]	Ch0	time[1]	Gen
11/14/2016  20:10:36.007653	1.936268E+0	11/14/2016  20:10:36.007665	9.494608E-4
11/14/2016  20:10:36.008153	1.936268E+0	11/14/2016  20:10:36.008165	1.601193E-3
11/14/2016  20:10:36.008653	1.936919E+0	11/14/2016  20:10:36.008665	1.601193E-3
11/14/2016  20:10:36.009153	1.936268E+0	11/14/2016  20:10:36.009165	9.494608E-4
11/14/2016  20:10:36.009653	1.936594E+0	11/14/2016  20:10:36.009665	9.494608E-4
11/14/2016  20:10:36.010153	1.936919E+0	11/14/2016  20:10:36.010165	6.235948E-4
11/14/2016  20:10:36.010653	1.935942E+0	11/14/2016  20:10:36.010665	9.494608E-4
11/14/2016  20:10:36.011153	1.936919E+0	11/14/2016  20:10:36.011165	9.494608E-4
11/14/2016  20:10:36.011653	1.936268E+0	11/14/2016  20:10:36.011665	9.494608E-4
11/14/2016  20:10:36.012153	1.936594E+0	11/14/2016  20:10:36.012165	1.275327E-3
11/14/2016  20:10:36.012653	1.936594E+0	11/14/2016  20:10:36.012665	9.494608E-4
11/14/2016  20:10:36.013153	1.935942E+0	11/14/2016  20:10:36.013165	2.977288E-4
11/14/2016  20:10:36.013653	1.936268E+0	11/14/2016  20:10:36.013665	6.235948E-4
11/14/2016  20:10:36.014153	1.936268E+0	11/14/2016  20:10:36.014165	9.494608E-4
11/14/2016  20:10:36.014653	1.935942E+0	11/14/2016  20:10:36.014665	9.494608E-4
11/14/2016  20:10:36.015153	1.936268E+0	11/14/2016  20:10:36.015165	1.601193E-3
11/14/2016  20:10:36.015653	1.936594E+0	11/14/2016  20:10:36.015665	9.494608E-4
11/14/2016  20:10:36.016153	1.936268E+0	11/14/2016  20:10:36.016165	2.977288E-4
11/14/2016  20:10:36.016653	1.936919E+0	11/14/2016  20:10:36.016665	6.235948E-4
11/14/2016  20:10:36.017153	1.936594E+0	11/14/2016  20:10:36.017165	1.275327E-3
11/14/2016  20:10:36.017653	1.936594E+0	11/14/2016  20:10:36.017665	6.235948E-4
11/14/2016  20:10:36.018153	1.936594E+0	11/14/2016  20:10:36.018165	2.977288E-4
11/14/2016  20:10:36.018653	1.936594E+0	11/14/2016  20:10:36.018665	1.601193E-3
11/14/2016  20:10:36.019153	1.936268E+0	11/14/2016  20:10:36.019165	6.235948E-4
11/14/2016  20:10:36.019653	1.936919E+0	11/14/2016  20:10:36.019665	1.601193E-3
11/14/2016  20:10:36.020153	1.936594E+0	11/14/2016  20:10:36.020165	2.977288E-4
11/14/2016  20:10:36.020653	1.936268E+0	11/14/2016  20:10:36.020665	1.601193E-3
11/14/2016  20:10:36.021153	1.936268E+0	11/14/2016  20:10:36.021165	1.275327E-3
11/14/2016  20:10:36.021653	1.936594E+0	11/14/2016  20:10:36.021665	1.601193E-3
11/14/2016  20:10:36.022153	1.936919E+0	11/14/2016  20:10:36.022165	1.601193E-3
11/14/2016  20:10:36.022653	1.937245E+0	11/14/2016  20:10:36.022665	9.494608E-4
11/14/2016  20:10:36.023153	1.936594E+0	11/14/2016  20:10:36.023165	1.601193E-3
11/14/2016  20:10:36.023653	1.935942E+0	11/14/2016  20:10:36.023665	1.275327E-3
11/14/2016  20:10:36.024153	1.936594E+0	11/14/2016  20:10:36.024165	6.235948E-4
11/14/2016  20:10:36.024653	1.936268E+0	11/14/2016  20:10:36.024665	1.275327E-3
11/14/2016  20:10:36.025153	1.936594E+0	11/14/2016  20:10:36.025165	9.494608E-4
11/14/2016  20:10:36.025653	1.936268E+0	11/14/2016  20:10:36.025665	6.235948E-4
11/14/2016  20:10:36.026153	1.935942E+0	11/14/2016  20:10:36.026165	6.235948E-4
11/14/2016  20:10:36.026653	1.936594E+0	11/14/2016  20:10:36.026665	1.275327E-3
11/14/2016  20:10:36.027153	1.936594E+0	11/14/2016  20:10:36.027165	1.601193E-3
11/14/2016  20:10:36.027653	1.936594E+0	11/14/2016  20:10:36.027665	1.275327E-3
11/14/2016  20:10:36.028153	1.936919E+0	11/14/2016  20:10:36.028165	6.235948E-4
11/14/2016  20:10:36.028653	1.936919E+0	11/14/2016  20:10:36.028665	1.927059E-3
11/14/2016  20:10:36.029153	1.936919E+0	11/14/2016  20:10:36.029165	9.494608E-4
11/14/2016  20:10:36.029653	1.936594E+0	11/14/2016  20:10:36.029665	9.494608E-4
11/14/2016  20:10:36.030153	1.935290E+0	11/14/2016  20:10:36.030165	1.275327E-3
11/14/2016  20:10:36.030653	1.936268E+0	11/14/2016  20:10:36.030665	1.927059E-3
11/14/2016  20:10:36.031153	1.936594E+0	11/14/2016  20:10:36.031165	2.977288E-4
11/14/2016  20:10:36.031653	1.936268E+0	11/14/2016  20:10:36.031665	1.275327E-3
11/14/2016  20:10:36.032153	1.936268E+0	11/14/2016  20:10:36.032165	1.275327E-3
11/14/2016  20:10:36.032653	1.936594E+0	11/14/2016  20:10:36.032665	1.275327E-3
11/14/2016  20:10:36.033153	1.936268E+0	11/14/2016  20:10:36.033165	9.494608E-4
11/14/2016  20:10:36.033653	1.935616E+0	11/14/2016  20:10:36.033665	1.275327E-3
11/14/2016  20:10:36.034153	1.936919E+0	11/14/2016  20:10:36.034165	1.275327E-3
11/14/2016  20:10:36.034653	1.935942E+0	11/14/2016  20:10:36.034665	1.275327E-3
11/14/2016  20:10:36.035153	1.936268E+0	11/14/2016  20:10:36.035165	1.601193E-3
11/14/2016  20:10:36.035653	1.935942E+0	11/14/2016  20:10:36.035665	9.494608E-4
11/14/2016  20:10:36.036153	1.936268E+0	11/14/2016  20:10:36.036165	9.494608E-4
11/14/2016  20:10:36.036653	1.936594E+0	11/14/2016  20:10:36.036665	1.601193E-3
11/14/2016  20:10:36.037153	1.936594E+0	11/14/2016  20:10:36.037165	1.275327E-3
11/14/2016  20:10:36.037653	1.936919E+0	11/14/2016  20:10:36.037665	1.601193E-3
11/14/2016  20:10:36.038153	1.935942E+0	11/14/2016  20:10:36.038165	1.275327E-3
11/14/2016  20:10:36.038653	1.936268E+0	11/14/2016  20:10:36.038665	9.494608E-4
11/14/2016  20:10:36.039153	1.936594E+0	11/14/2016  20:10:36.039165	1.601193E-3
11/14/2016  20:10:36.039653	1.936919E+0	11/14/2016  20:10:36.039665	9.494608E-4
11/14/2016  20:10:36.040153	1.935942E+0	11/14/2016  20:10:36.040165	9.494608E-4
11/14/2016  20:10:36.040653	1.936919E+0	11/14/2016  20:10:36.040665	6.235948E-4
11/14/2016  20:10:36.041153	1.936594E+0	11/14/2016  20:10:36.041165	9.494608E-4
11/14/2016  20:10:36.041653	1.936594E+0	11/14/2016  20:10:36.041665	1.601193E-3
11/14/2016  20:10:36.042153	1.935942E+0	11/14/2016  20:10:36.042165	2.977288E-4
11/14/2016  20:10:36.042653	1.937245E+0	11/14/2016  20:10:36.042665	9.494608E-4
11/14/2016  20:10:36.043153	1.936594E+0	11/14/2016  20:10:36.043165	9.494608E-4
11/14/2016  20:10:36.043653	1.937245E+0	11/14/2016  20:10:36.043665	9.494608E-4
11/14/2016  20:10:36.044153	1.935942E+0	11/14/2016  20:10:36.044165	1.601193E-3
11/14/2016  20:10:36.044653	1.937245E+0	11/14/2016  20:10:36.044665	1.275327E-3
11/14/2016  20:10:36.045153	1.936268E+0	11/14/2016  20:10:36.045165	9.494608E-4
11/14/2016  20:10:36.045653	1.936268E+0	11/14/2016  20:10:36.045665	1.275327E-3
11/14/2016  20:10:36.046153	1.936594E+0	11/14/2016  20:10:36.046165	9.494608E-4
11/14/2016  20:10:36.046653	1.936594E+0	11/14/2016  20:10:36.046665	9.494608E-4
11/14/2016  20:10:36.047153	1.936594E+0	11/14/2016  20:10:36.047165	9.494608E-4
11/14/2016  20:10:36.047653	1.936594E+0	11/14/2016  20:10:36.047665	2.977288E-4
11/14/2016  20:10:36.048153	1.935942E+0	11/14/2016  20:10:36.048165	9.494608E-4
11/14/2016  20:10:36.048653	1.936268E+0	11/14/2016  20:10:36.048665	6.235948E-4
11/14/2016  20:10:36.049153	1.936594E+0	11/14/2016  20:10:36.049165	2.977288E-4
11/14/2016  20:10:36.049653	1.935942E+0	11/14/2016  20:10:36.049665	9.494608E-4
11/14/2016  20:10:36.050153	1.937245E+0	11/14/2016  20:10:36.050165	9.494608E-4
11/14/2016  20:10:36.050653	1.936268E+0	11/14/2016  20:10:36.050665	2.252925E-3
11/14/2016  20:10:36.051153	1.937245E+0	11/14/2016  20:10:36.051165	1.275327E-3
11/14/2016  20:10:36.051653	1.935942E+0	11/14/2016  20:10:36.051665	1.601193E-3
11/14/2016  20:10:36.052153	1.936268E+0	11/14/2016  20:10:36.052165	-2.813726E-5
11/14/2016  20:10:36.052653	1.936919E+0	11/14/2016  20:10:36.052665	9.494608E-4
11/14/2016  20:10:36.053153	1.935942E+0	11/14/2016  20:10:36.053165	1.275327E-3
11/14/2016  20:10:36.053653	1.935290E+0	11/14/2016  20:10:36.053665	1.601193E-3
11/14/2016  20:10:36.054153	1.936919E+0	11/14/2016  20:10:36.054165	1.275327E-3
11/14/2016  20:10:36.054653	1.937245E+0	11/14/2016  20:10:36.054665	6.235948E-4
11/14/2016  20:10:36.055153	1.936594E+0	11/14/2016  20:10:36.055165	1.601193E-3
11/14/2016  20:10:36.055653	1.937245E+0	11/14/2016  20:10:36.055665	9.494608E-4
11/14/2016  20:10:36.056153	1.936594E+0	11/14/2016  20:10:36.056165	9.494608E-4
11/14/2016  20:10:36.056653	1.936268E+0	11/14/2016  20:10:36.056665	6.235948E-4
11/14/2016  20:10:36.057153	1.935942E+0	11/14/2016  20:10:36.057165	6.235948E-4
11/14/2016  20:10:36.057653	1.936594E+0	11/14/2016  20:10:36.057665	1.275327E-3
11/14/2016  20:10:36.058153	1.935942E+0	11/14/2016  20:10:36.058165	9.494608E-4
11/14/2016  20:10:36.058653	1.936919E+0	11/14/2016  20:10:36.058665	6.235948E-4
11/14/2016  20:10:36.059153	1.936594E+0	11/14/2016  20:10:36.059165	9.494608E-4
11/14/2016  20:10:36.059653	1.936594E+0	11/14/2016  20:10:36.059665	6.235948E-4
11/14/2016  20:10:36.060153	1.935942E+0	11/14/2016  20:10:36.060165	9.494608E-4
11/14/2016  20:10:36.060653	1.936268E+0	11/14/2016  20:10:36.060665	-2.813726E-5
11/14/2016  20:10:36.061153	1.936268E+0	11/14/2016  20:10:36.061165	9.494608E-4
11/14/2016  20:10:36.061653	1.936268E+0	11/14/2016  20:10:36.061665	9.494608E-4
11/14/2016  20:10:36.062153	1.936919E+0	11/14/2016  20:10:36.062165	1.601193E-3
11/14/2016  20:10:36.062653	1.936268E+0	11/14/2016  20:10:36.062665	9.494608E-4
11/14/2016  20:10:36.063153	1.936594E+0	11/14/2016  20:10:36.063165	9.494608E-4
11/14/2016  20:10:36.063653	1.936919E+0	11/14/2016  20:10:36.063665	1.601193E-3
11/14/2016  20:10:36.064153	1.936268E+0	11/14/2016  20:10:36.064165	-3.540033E-4
11/14/2016  20:10:36.064653	1.936268E+0	11/14/2016  20:10:36.064665	9.494608E-4
11/14/2016  20:10:36.065153	1.935942E+0	11/14/2016  20:10:36.065165	1.275327E-3
11/14/2016  20:10:36.065653	1.936594E+0	11/14/2016  20:10:36.065665	6.235948E-4
11/14/2016  20:10:36.066153	1.936268E+0	11/14/2016  20:10:36.066165	9.494608E-4
11/14/2016  20:10:36.066653	1.936268E+0	11/14/2016  20:10:36.066665	1.275327E-3
11/14/2016  20:10:36.067153	1.935942E+0	11/14/2016  20:10:36.067165	-2.813726E-5
11/14/2016  20:10:36.067653	1.937571E+0	11/14/2016  20:10:36.067665	9.494608E-4
11/14/2016  20:10:36.068153	1.936594E+0	11/14/2016  20:10:36.068165	9.494608E-4
11/14/2016  20:10:36.068653	1.935942E+0	11/14/2016  20:10:36.068665	9.494608E-4
11/14/2016  20:10:36.069153	1.936268E+0	11/14/2016  20:10:36.069165	1.275327E-3
11/14/2016  20:10:36.069653	1.936594E+0	11/14/2016  20:10:36.069665	9.494608E-4
11/14/2016  20:10:36.070153	1.936594E+0	11/14/2016  20:10:36.070165	1.601193E-3
11/14/2016  20:10:36.070653	1.935942E+0	11/14/2016  20:10:36.070665	1.275327E-3
11/14/2016  20:10:36.071153	1.936919E+0	11/14/2016  20:10:36.071165	6.235948E-4
11/14/2016  20:10:36.071653	1.936594E+0	11/14/2016  20:10:36.071665	1.275327E-3
11/14/2016  20:10:36.072153	1.936919E+0	11/14/2016  20:10:36.072165	6.235948E-4
11/14/2016  20:10:36.072653	1.936268E+0	11/14/2016  20:10:36.072665	9.494608E-4
11/14/2016  20:10:36.073153	1.935942E+0	11/14/2016  20:10:36.073165	2.977288E-4
11/14/2016  20:10:36.073653	1.936268E+0	11/14/2016  20:10:36.073665	1.601193E-3
11/14/2016  20:10:36.074153	1.936268E+0	11/14/2016  20:10:36.074165	9.494608E-4
11/14/2016  20:10:36.074653	1.936919E+0	11/14/2016  20:10:36.074665	-3.540033E-4
11/14/2016  20:10:36.075153	1.936594E+0	11/14/2016  20:10:36.075165	6.235948E-4
11/14/2016  20:10:36.075653	1.936268E+0	11/14/2016  20:10:36.075665	-2.813726E-5
11/14/2016  20:10:36.076153	1.935616E+0	11/14/2016  20:10:36.076165	9.494608E-4
11/14/2016  20:10:36.076653	1.936594E+0	11/14/2016  20:10:36.076665	9.494608E-4
11/14/2016  20:10:36.077153	1.936594E+0	11/14/2016  20:10:36.077165	1.275327E-3
11/14/2016  20:10:36.077653	1.936268E+0	11/14/2016  20:10:36.077665	6.235948E-4
11/14/2016  20:10:36.078153	1.936268E+0	11/14/2016  20:10:36.078165	1.275327E-3
11/14/2016  20:10:36.078653	1.937245E+0	11/14/2016  20:10:36.078665	9.494608E-4
11/14/2016  20:10:36.079153	1.935942E+0	11/14/2016  20:10:36.079165	6.235948E-4
11/14/2016  20:10:36.079653	1.936919E+0	11/14/2016  20:10:36.079665	1.275327E-3
11/14/2016  20:10:36.080153	1.936594E+0	11/14/2016  20:10:36.080165	1.601193E-3
11/14/2016  20:10:36.080653	1.936919E+0	11/14/2016  20:10:36.080665	2.977288E-4
11/14/2016  20:10:36.081153	1.936268E+0	11/14/2016  20:10:36.081165	6.235948E-4
11/14/2016  20:10:36.081653	1.936594E+0	11/14/2016  20:10:36.081665	9.494608E-4
11/14/2016  20:10:36.082153	1.936594E+0	11/14/2016  20:10:36.082165	6.235948E-4
11/14/2016  20:10:36.082653	1.936594E+0	11/14/2016  20:10:36.082665	9.494608E-4
11/14/2016  20:10:36.083153	1.936594E+0	11/14/2016  20:10:36.083165	1.601193E-3
11/14/2016  20:10:36.083653	1.936268E+0	11/14/2016  20:10:36.083665	6.235948E-4
11/14/2016  20:10:36.084153	1.935942E+0	11/14/2016  20:10:36.084165	1.601193E-3
11/14/2016  20:10:36.084653	1.936594E+0	11/14/2016  20:10:36.084665	9.494608E-4
11/14/2016  20:10:36.085153	1.936594E+0	11/14/2016  20:10:36.085165	1.275327E-3
11/14/2016  20:10:36.085653	1.937245E+0	11/14/2016  20:10:36.085665	9.494608E-4
11/14/2016  20:10:36.086153	1.936268E+0	11/14/2016  20:10:36.086165	9.494608E-4
11/14/2016  20:10:36.086653	1.935942E+0	11/14/2016  20:10:36.086665	6.235948E-4
11/14/2016  20:10:36.087153	1.936594E+0	11/14/2016  20:10:36.087165	6.235948E-4
11/14/2016  20:10:36.087653	1.936919E+0	11/14/2016  20:10:36.087665	6.235948E-4
11/14/2016  20:10:36.088153	1.936268E+0	11/14/2016  20:10:36.088165	1.275327E-3
11/14/2016  20:10:36.088653	1.935942E+0	11/14/2016  20:10:36.088665	1.275327E-3
11/14/2016  20:10:36.089153	1.936594E+0	11/14/2016  20:10:36.089165	1.601193E-3
11/14/2016  20:10:36.089653	1.936268E+0	11/14/2016  20:10:36.089665	9.494608E-4
11/14/2016  20:10:36.090153	1.936594E+0	11/14/2016  20:10:36.090165	1.275327E-3
11/14/2016  20:10:36.090653	1.936919E+0	11/14/2016  20:10:36.090665	9.494608E-4
11/14/2016  20:10:36.091153	1.936594E+0	11/14/2016  20:10:36.091165	9.494608E-4
11/14/2016  20:10:36.091653	1.936919E+0	11/14/2016  20:10:36.091665	9.494608E-4
11/14/2016  20:10:36.092153	1.936919E+0	11/14/2016  20:10:36.092165	9.494608E-4
11/14/2016  20:10:36.092653	1.936594E+0	11/14/2016  20:10:36.092665	1.275327E-3
11/14/2016  20:10:36.093153	1.936594E+0	11/14/2016  20:10:36.093165	9.494608E-4
11/14/2016  20:10:36.093653	1.935942E+0	11/14/2016  20:10:36.093665	1.927059E-3
11/14/2016  20:10:36.094153	1.936919E+0	11/14/2016  20:10:36.094165	6.235948E-4
11/14/2016  20:10:36.094653	1.936919E+0	11/14/2016  20:10:36.094665	9.494608E-4
11/14/2016  20:10:36.095153	1.936268E+0	11/14/2016  20:10:36.095165	2.977288E-4
11/14/2016  20:10:36.095653	1.936594E+0	11/14/2016  20:10:36.095665	9.494608E-4
11/14/2016  20:10:36.096153	1.936919E+0	11/14/2016  20:10:36.096165	1.275327E-3
11/14/2016  20:10:36.096653	1.936594E+0	11/14/2016  20:10:36.096665	9.494608E-4
11/14/2016  20:10:36.097153	1.936594E+0	11/14/2016  20:10:36.097165	2.977288E-4
11/14/2016  20:10:36.097653	1.935616E+0	11/14/2016  20:10:36.097665	6.235948E-4
11/14/2016  20:10:36.098153	1.937245E+0	11/14/2016  20:10:36.098165	1.275327E-3
11/14/2016  20:10:36.098653	1.936268E+0	11/14/2016  20:10:36.098665	9.494608E-4
11/14/2016  20:10:36.099153	1.936594E+0	11/14/2016  20:10:36.099165	1.275327E-3
11/14/2016  20:10:36.099653	1.936919E+0	11/14/2016  20:10:36.099665	9.494608E-4
11/14/2016  20:10:36.100153	1.935616E+0	11/14/2016  20:10:36.100165	2.977288E-4
11/14/2016  20:10:36.100653	1.936594E+0	11/14/2016  20:10:36.100665	2.977288E-4
11/14/2016  20:10:36.101153	1.936594E+0	11/14/2016  20:10:36.101165	2.977288E-4
11/14/2016  20:10:36.101653	1.936594E+0	11/14/2016  20:10:36.101665	1.275327E-3
11/14/2016  20:10:36.102153	1.936919E+0	11/14/2016  20:10:36.102165	1.601193E-3
11/14/2016  20:10:36.102653	1.936268E+0	11/14/2016  20:10:36.102665	6.235948E-4
11/14/2016  20:10:36.103153	1.936594E+0	11/14/2016  20:10:36.103165	9.494608E-4
11/14/2016  20:10:36.103653	1.936268E+0	11/14/2016  20:10:36.103665	1.275327E-3
11/14/2016  20:10:36.104153	1.936594E+0	11/14/2016  20:10:36.104165	1.275327E-3
11/14/2016  20:10:36.104653	1.936594E+0	11/14/2016  20:10:36.104665	9.494608E-4
11/14/2016  20:10:36.105153	1.936919E+0	11/14/2016  20:10:36.105165	1.275327E-3
11/14/2016  20:10:36.105653	1.935942E+0	11/14/2016  20:10:36.105665	6.235948E-4
11/14/2016  20:10:36.106153	1.936594E+0	11/14/2016  20:10:36.106165	1.275327E-3
11/14/2016  20:10:36.106653	1.936919E+0	11/14/2016  20:10:36.106665	9.494608E-4
11/14/2016  20:10:36.107153	1.935942E+0	11/14/2016  20:10:36.107165	-2.813726E-5
11/14/2016  20:10:36.107653	1.935942E+0	11/14/2016  20:10:36.107665	9.494608E-4
11/14/2016  20:10:36.108153	1.936594E+0	11/14/2016  20:10:36.108165	1.275327E-3
11/14/2016  20:10:36.108653	1.935616E+0	11/14/2016  20:10:36.108665	9.494608E-4
11/14/2016  20:10:36.109153	1.935616E+0	11/14/2016  20:10:36.109165	6.235948E-4
11/14/2016  20:10:36.109653	1.935942E+0	11/14/2016  20:10:36.109665	1.601193E-3
11/14/2016  20:10:36.110153	1.936268E+0	11/14/2016  20:10:36.110165	1.275327E-3
11/14/2016  20:10:36.110653	1.936919E+0	11/14/2016  20:10:36.110665	6.235948E-4
11/14/2016  20:10:36.111153	1.936268E+0	11/14/2016  20:10:36.111165	2.977288E-4
11/14/2016  20:10:36.111653	1.935942E+0	11/14/2016  20:10:36.111665	9.494608E-4
11/14/2016  20:10:36.112153	1.936594E+0	11/14/2016  20:10:36.112165	-2.813726E-5
11/14/2016  20:10:36.112653	1.936594E+0	11/14/2016  20:10:36.112665	9.494608E-4
11/14/2016  20:10:36.113153	1.936594E+0	11/14/2016  20:10:36.113165	2.977288E-4
11/14/2016  20:10:36.113653	1.935942E+0	11/14/2016  20:10:36.113665	2.977288E-4
11/14/2016  20:10:36.114153	1.936594E+0	11/14/2016  20:10:36.114165	1.275327E-3
11/14/2016  20:10:36.114653	1.936268E+0	11/14/2016  20:10:36.114665	1.275327E-3
11/14/2016  20:10:36.115153	1.936919E+0	11/14/2016  20:10:36.115165	6.235948E-4
11/14/2016  20:10:36.115653	1.935290E+0	11/14/2016  20:10:36.115665	9.494608E-4
11/14/2016  20:10:36.116153	1.936594E+0	11/14/2016  20:10:36.116165	1.275327E-3
11/14/2016  20:10:36.116653	1.936268E+0	11/14/2016  20:10:36.116665	2.977288E-4
11/14/2016  20:10:36.117153	1.936594E+0	11/14/2016  20:10:36.117165	6.235948E-4
11/14/2016  20:10:36.117653	1.936268E+0	11/14/2016  20:10:36.117665	6.235948E-4
11/14/2016  20:10:36.118153	1.936268E+0	11/14/2016  20:10:36.118165	2.977288E-4
11/14/2016  20:10:36.118653	1.936594E+0	11/14/2016  20:10:36.118665	1.601193E-3
11/14/2016  20:10:36.119153	1.936594E+0	11/14/2016  20:10:36.119165	1.275327E-3
11/14/2016  20:10:36.119653	1.936268E+0	11/14/2016  20:10:36.119665	9.494608E-4
11/14/2016  20:10:36.120153	1.936268E+0	11/14/2016  20:10:36.120165	9.494608E-4
11/14/2016  20:10:36.120653	1.935942E+0	11/14/2016  20:10:36.120665	1.275327E-3
11/14/2016  20:10:36.121153	1.936919E+0	11/14/2016  20:10:36.121165	1.275327E-3
11/14/2016  20:10:36.121653	1.936919E+0	11/14/2016  20:10:36.121665	9.494608E-4
11/14/2016  20:10:36.122153	1.935942E+0	11/14/2016  20:10:36.122165	1.601193E-3
11/14/2016  20:10:36.122653	1.936268E+0	11/14/2016  20:10:36.122665	1.275327E-3
11/14/2016  20:10:36.123153	1.935942E+0	11/14/2016  20:10:36.123165	1.275327E-3
11/14/2016  20:10:36.123653	1.936594E+0	11/14/2016  20:10:36.123665	6.235948E-4
11/14/2016  20:10:36.124153	1.935290E+0	11/14/2016  20:10:36.124165	9.494608E-4
11/14/2016  20:10:36.124653	1.936594E+0	11/14/2016  20:10:36.124665	9.494608E-4
11/14/2016  20:10:36.125153	1.936268E+0	11/14/2016  20:10:36.125165	2.977288E-4
11/14/2016  20:10:36.125653	1.936268E+0	11/14/2016  20:10:36.125665	6.235948E-4
11/14/2016  20:10:36.126153	1.936594E+0	11/14/2016  20:10:36.126165	9.494608E-4
11/14/2016  20:10:36.126653	1.936594E+0	11/14/2016  20:10:36.126665	1.275327E-3
11/14/2016  20:10:36.127153	1.935942E+0	11/14/2016  20:10:36.127165	9.494608E-4
11/14/2016  20:10:36.127653	1.936594E+0	11/14/2016  20:10:36.127665	6.235948E-4
11/14/2016  20:10:36.128153	1.936268E+0	11/14/2016  20:10:36.128165	9.494608E-4
11/14/2016  20:10:36.128653	1.936268E+0	11/14/2016  20:10:36.128665	1.275327E-3
11/14/2016  20:10:36.129153	1.936268E+0	11/14/2016  20:10:36.129165	9.494608E-4
11/14/2016  20:10:36.129653	1.936268E+0	11/14/2016  20:10:36.129665	6.235948E-4
11/14/2016  20:10:36.130153	1.936268E+0	11/14/2016  20:10:36.130165	6.235948E-4
11/14/2016  20:10:36.130653	1.935942E+0	11/14/2016  20:10:36.130665	2.977288E-4
11/14/2016  20:10:36.131153	1.936919E+0	11/14/2016  20:10:36.131165	1.601193E-3
11/14/2016  20:10:36.131653	1.936594E+0	11/14/2016  20:10:36.131665	1.275327E-3
11/14/2016  20:10:36.132153	1.937897E+0	11/14/2016  20:10:36.132165	9.494608E-4
11/14/2016  20:10:36.132653	1.936594E+0	11/14/2016  20:10:36.132665	-3.540033E-4
11/14/2016  20:10:36.133153	1.936594E+0	11/14/2016  20:10:36.133165	1.275327E-3
11/14/2016  20:10:36.133653	1.935942E+0	11/14/2016  20:10:36.133665	6.235948E-4
11/14/2016  20:10:36.134153	1.936268E+0	11/14/2016  20:10:36.134165	9.494608E-4
11/14/2016  20:10:36.134653	1.936594E+0	11/14/2016  20:10:36.134665	9.494608E-4
11/14/2016  20:10:36.135153	1.935942E+0	11/14/2016  20:10:36.135165	1.275327E-3
11/14/2016  20:10:36.135653	1.935942E+0	11/14/2016  20:10:36.135665	1.927059E-3
11/14/2016  20:10:36.136153	1.936594E+0	11/14/2016  20:10:36.136165	9.494608E-4
11/14/2016  20:10:36.136653	1.936594E+0	11/14/2016  20:10:36.136665	9.494608E-4
11/14/2016  20:10:36.137153	1.936268E+0	11/14/2016  20:10:36.137165	1.275327E-3
11/14/2016  20:10:36.137653	1.935942E+0	11/14/2016  20:10:36.137665	9.494608E-4
11/14/2016  20:10:36.138153	1.937571E+0	11/14/2016  20:10:36.138165	9.494608E-4
11/14/2016  20:10:36.138653	1.936919E+0	11/14/2016  20:10:36.138665	9.494608E-4
11/14/2016  20:10:36.139153	1.936268E+0	11/14/2016  20:10:36.139165	9.494608E-4
11/14/2016  20:10:36.139653	1.936594E+0	11/14/2016  20:10:36.139665	6.235948E-4
11/14/2016  20:10:36.140153	1.936594E+0	11/14/2016  20:10:36.140165	6.235948E-4
11/14/2016  20:10:36.140653	1.936594E+0	11/14/2016  20:10:36.140665	1.601193E-3
11/14/2016  20:10:36.141153	1.936268E+0	11/14/2016  20:10:36.141165	6.235948E-4
11/14/2016  20:10:36.141653	1.936594E+0	11/14/2016  20:10:36.141665	6.235948E-4
11/14/2016  20:10:36.142153	1.936594E+0	11/14/2016  20:10:36.142165	9.494608E-4
11/14/2016  20:10:36.142653	1.936594E+0	11/14/2016  20:10:36.142665	9.494608E-4
11/14/2016  20:10:36.143153	1.936268E+0	11/14/2016  20:10:36.143165	1.275327E-3
11/14/2016  20:10:36.143653	1.935616E+0	11/14/2016  20:10:36.143665	1.601193E-3
11/14/2016  20:10:36.144153	1.936268E+0	11/14/2016  20:10:36.144165	6.235948E-4
11/14/2016  20:10:36.144653	1.935942E+0	11/14/2016  20:10:36.144665	1.275327E-3
11/14/2016  20:10:36.145153	1.936594E+0	11/14/2016  20:10:36.145165	6.235948E-4
11/14/2016  20:10:36.145653	1.936594E+0	11/14/2016  20:10:36.145665	2.977288E-4
11/14/2016  20:10:36.146153	1.936594E+0	11/14/2016  20:10:36.146165	9.494608E-4
11/14/2016  20:10:36.146653	1.936268E+0	11/14/2016  20:10:36.146665	1.275327E-3
11/14/2016  20:10:36.147153	1.937245E+0	11/14/2016  20:10:36.147165	1.275327E-3
11/14/2016  20:10:36.147653	1.935942E+0	11/14/2016  20:10:36.147665	2.977288E-4
11/14/2016  20:10:36.148153	1.937245E+0	11/14/2016  20:10:36.148165	9.494608E-4
11/14/2016  20:10:36.148653	1.936594E+0	11/14/2016  20:10:36.148665	1.927059E-3
11/14/2016  20:10:36.149153	1.936268E+0	11/14/2016  20:10:36.149165	6.235948E-4
11/14/2016  20:10:36.149653	1.936594E+0	11/14/2016  20:10:36.149665	2.977288E-4
11/14/2016  20:10:36.150153	1.936268E+0	11/14/2016  20:10:36.150165	2.977288E-4
11/14/2016  20:10:36.150653	1.935942E+0	11/14/2016  20:10:36.150665	9.494608E-4
11/14/2016  20:10:36.151153	1.935616E+0	11/14/2016  20:10:36.151165	1.601193E-3
11/14/2016  20:10:36.151653	1.936268E+0	11/14/2016  20:10:36.151665	1.275327E-3
